OpenTime,Open,High,Low,Close,Volume,CloseTime,QuoteAssetVolume,NumberOfTrades,TakerBuyBaseAssetVolume,TakerBuyQuoteAssetVolume,Ignore,Change,HighChange,LowChange,VolumeChange,VolChange
1640000000000.0,3223.35,3224.48,3209.07,3218.59,8515.0045,1640000000000.0,27368533.61,18477,3940.3407,12664482.64,0,-0.14767245257262673,0.1829993879307359,-0.29578169322591513,1141.2794999999987,15.477652068662701
1640000000000.0,3218.59,3219.43,3175.03,3182.33,12804.8501,1640000000000.0,40874925.8,23851,6358.4464,20299995.57,0,-1.1265802727281269,1.1658124707368471,-0.22939167213958728,4289.845600000001,50.37983949391924
1640000000000.0,3182.32,3188.47,3163.17,3175.01,9457.1773,1640000000000.0,30026922.02,21206,4410.6476,14003011.62,0,-0.229706629125919,0.4239356726435375,-0.3729122113001265,-3347.6728000000003,-26.14378750126876
1640000000000.0,3175.01,3183.28,3164.72,3174.34,6493.9621,1640000000000.0,20624670.06,15179,3146.8887,9994376.634,0,-0.021102295740803106,0.2816333474045015,-0.30305512326972994,-2963.2151999999996,-31.33297712415733
1640000000000.0,3174.33,3208.0,3174.05,3201.11,8019.0341,1640000000000.0,25621271.66,16661,4113.7523,13140620.06,0,0.8436425954453444,0.215237839374463,-0.8453317755403577,1525.0720000000001,23.48446105036554
1640000000000.0,3201.1,3205.39,3181.53,3187.81,8032.5914,1640000000000.0,25623276.1,15946,4100.9576,13080541.15,0,-0.41516978538627236,0.5514757780419763,-0.19700044858381602,13.557300000000396,0.16906400235909205
1640000000000.0,3187.8,3188.87,3150.0,3157.07,13468.8604,1640000000000.0,42624721.45,26797,6473.7959,20484705.56,0,-0.9639877031181384,1.0072630635367517,-0.22394181947185723,5436.268999999999,67.67764883447201
1640000000000.0,3157.08,3175.1,3128.39,3165.73,20548.9568,1640000000000.0,64778357.87,43187,9404.3875,29644029.27,0,0.2739873554043639,0.29598228528648657,-1.1795067804266361,7080.0964,52.566410147067835
1640000000000.0,3165.74,3191.61,3156.69,3175.0,10334.5277,1640000000000.0,32832533.39,21011,5197.7941,16516291.43,0,0.29250664931422726,0.5231496062992166,-0.5766929133858251,-10214.4291,-49.70777445986941
1640000000000.0,3175.0,3175.76,3153.45,3171.21,10992.3543,1640000000000.0,34785743.36,19331,5109.0997,16169548.55,0,-0.11937007874015634,0.143478356841716,-0.5600385972546825,657.8266000000003,6.365328141701148
1640000000000.0,3171.22,3181.17,3147.46,3163.01,11339.5608,1640000000000.0,35815642.33,21534,4848.7987,15319844.69,0,-0.2588909000321511,0.5741366609653417,-0.49162032367903297,347.2064999999984,3.1586181679023793
1640000000000.0,3163.01,3166.32,3110.0,3139.41,21590.1116,1640000000000.0,67587661.41,38140,9451.4008,29588030.44,0,-0.7461247356157699,0.8571674295488743,-0.9368002267942019,10250.5508,90.39636526310615
1640000000000.0,3139.22,3144.13,3100.18,3119.81,21627.1671,1640000000000.0,67413624.75,39351,10255.8924,31970093.51,0,-0.6183064582921827,0.7795346511486329,-0.6292049836368275,37.055499999998574,0.17163181314912043
1640000000000.0,3119.81,3144.49,3113.0,3116.54,19782.5914,1640000000000.0,61946630.6,30260,10400.4599,32571817.65,0,-0.10481407521611835,0.8968278924704902,-0.1135875040910742,-1844.5756999999976,-8.528975114822124
1640000000000.0,3116.54,3140.25,3102.03,3131.6,13758.7977,1640000000000.0,42948856.55,25158,6476.4321,20220930.47,0,0.4832281953705053,0.2762166304764367,-0.9442457529697187,-6023.793700000002,-30.449972797800402
1640000000000.0,3131.61,3134.08,3102.52,3104.12,14020.5122,1640000000000.0,43657119.26,21912,7982.3909,24850391.78,0,-0.8778232283074915,0.9651688723374109,-0.051544399056734566,261.71450000000004,1.9021611168830548
1640000000000.0,3104.13,3113.0,3082.0,3107.78,17015.4408,1640000000000.0,52690214.46,31940,8658.9757,26806098.78,0,0.11758528154426814,0.16796555740753205,-0.8295310478862788,2994.928600000001,21.36104984809329
1640000000000.0,3107.78,3133.0,3104.64,3127.67,8704.1103,1640000000000.0,27146624.07,18024,5020.7043,15661467.82,0,0.6400066928804442,0.1704143979383991,-0.7363308788970767,-8311.3305,-48.84581362123748
1640000000000.0,3127.68,3132.72,3100.28,3123.95,9937.4964,1640000000000.0,30971027.28,19394,5444.287,16972901.16,0,-0.1192577245754047,0.28073432673378196,-0.7576945853806757,1233.3860999999997,14.170157057867245
1640000000000.0,3123.95,3169.34,3118.53,3162.87,17135.2003,1640000000000.0,54022734.22,31389,8669.5635,27323535.63,0,1.2458586084924559,0.20456104740315773,-1.4018913202249759,7197.7039,72.42975101857647
1640000000000.0,3162.87,3193.0,3155.44,3179.21,9966.6876,1640000000000.0,31637682.11,26140,4920.9608,15622762.66,0,0.5166193994694739,0.4337555556254529,-0.747670018652432,-7168.512700000001,-41.835009655533476
1640000000000.0,3179.21,3182.33,3156.59,3159.85,6960.8572,1640000000000.0,22045474.18,17576,3517.3487,11138700.66,0,-0.6089563130463268,0.7114261752931316,-0.1031694542462384,-3005.830399999999,-30.15877010131229
1640000000000.0,3159.85,3169.99,3143.75,3152.98,7627.45,1640000000000.0,24080583.8,19639,4221.9295,13329082.09,0,-0.21741538364162513,0.5394896256874374,-0.29273893269224727,666.5927999999994,9.57630333229648
1640000000000.0,3152.98,3173.6,3152.71,3170.68,7811.8511,1640000000000.0,24727773.53,16228,3750.3927,11870996.67,0,0.5613736845777588,0.09209380952981924,-0.5667553963187645,184.40110000000004,2.4175982798969518
1640000000000.0,3170.69,3174.87,3151.07,3157.82,8634.32,1640000000000.0,27304898.28,15956,3808.8221,12040582.06,0,-0.4059053392163816,0.5399294449968562,-0.21375505886972657,822.4688999999998,10.528476406827568
1640000000000.0,3157.82,3158.82,3088.0,3099.38,27242.322,1640000000000.0,84889548.89,46347,12467.6279,38844742.63,0,-1.8506437985699014,1.9178029154217957,-0.3671702082351989,18608.002,215.51207275153112
1640000000000.0,3099.39,3114.49,3097.44,3101.34,9246.2101,1640000000000.0,28706895.76,20344,4937.5647,15329095.53,0,0.06291560597408757,0.4240102665299398,-0.12575209425603417,-17996.1119,-66.05939060554384
1640000000000.0,3101.34,3113.21,3098.16,3106.0,6685.3654,1640000000000.0,20765276.47,14307,3437.6387,10677274.74,0,0.1502576305725865,0.23213135866065795,-0.2524146812620781,-2560.8447000000006,-27.696155206336925
1640000000000.0,3106.0,3111.51,3089.0,3100.0,9492.4564,1640000000000.0,29470072.32,20560,3899.6268,12109295.8,0,-0.19317450096587252,0.3712903225806522,-0.3548387096774194,2807.0909999999994,41.98859496894515
1640000000000.0,3100.01,3100.01,3046.82,3062.0,27647.2049,1640000000000.0,84742571.53,47899,12129.5006,37185625.77,0,-1.2261250770158876,1.2413455258001378,-0.49575440888307765,18154.7485,191.25448392894387
1640000000000.0,3062.0,3070.0,3044.81,3064.27,16644.0989,1640000000000.0,50917629.72,27088,8806.8721,26940051.18,0,0.07413455258001247,0.18699396593642265,-0.6350615317840803,-11003.106,-39.798258231883686
1640000000000.0,3064.27,3092.44,3060.04,3086.01,13726.1496,1640000000000.0,42252742.34,24209,7618.651,23450531.24,0,0.7094675077587888,0.20835966182869906,-0.841539722813609,-2917.9493,-17.531434519413967
1640000000000.0,3086.01,3088.82,3000.0,3078.34,22051.4834,1640000000000.0,67406510.11,36102,8428.9457,25856091.95,0,-0.24854099630267149,0.3404432258944762,-2.544878083642487,8325.3338,60.65308948694541
1640000000000.0,3078.34,3130.33,3076.0,3117.28,26200.8809,1640000000000.0,81405924.08,46862,14243.1681,44249153.35,0,1.2649674824743222,0.418634193912633,-1.324231381204133,4149.397499999999,18.816863358952073
1640000000000.0,3117.15,3133.0,3111.29,3119.35,11700.4438,1640000000000.0,36514491.6,28155,6226.9501,19433397.78,0,0.07057729015285816,0.43759116482600835,-0.25838716399249667,-14500.437100000001,-55.343319010316186
1640000000000.0,3119.35,3142.28,3115.74,3123.04,11032.2895,1640000000000.0,34507331.98,23869,6137.4453,19195508.51,0,0.11829387532659222,0.6160663968441082,-0.23374660587120824,-668.1542999999983,-5.710503904133947
1640000000000.0,3123.03,3161.18,3110.57,3158.23,18958.3881,1640000000000.0,59529957.59,31764,10459.8003,32845998.88,0,1.1271105304784077,0.093406749983371,-1.5090731200704146,7926.098599999999,71.84454867686348
1640000000000.0,3158.23,3161.85,3113.77,3122.68,19270.5109,1640000000000.0,60386247.3,31775,10908.0319,34162739.9,0,-1.1256304955623935,1.254371245212448,-0.28533183035084786,312.122800000001,1.6463572659956307
1640000000000.0,3122.69,3131.52,3082.81,3100.6,19389.1498,1640000000000.0,60100237.29,36310,8900.0204,27585180.91,0,-0.7074029122327271,0.9972263432883982,-0.5737599174353339,118.6388999999981,0.6156499981533862
1640000000000.0,3100.59,3158.78,3099.67,3150.68,18699.3599,1640000000000.0,58591028.84,43644,10100.2083,31649430.36,0,1.6154989856769095,0.2570873589193559,-1.6190155775895922,-689.7898999999998,-3.557607770919382
1640000000000.0,3150.69,3156.8,3126.0,3135.92,8746.1934,1640000000000.0,27460374.73,21771,4180.5291,13128193.37,0,-0.4687862023874129,0.6658333120742911,-0.3163346003724608,-9953.1665,-53.22731127283132
1640000000000.0,3135.86,3140.78,3115.54,3128.17,7770.7811,1640000000000.0,24295561.64,18199,3809.7735,11910465.46,0,-0.2452277844036422,0.40311108411627655,-0.40375043555817325,-975.4123,-11.152420892042016
1640000000000.0,3128.18,3138.64,3102.28,3108.18,11332.7527,1640000000000.0,35322318.59,23804,6109.4774,19046415.03,0,-0.6393493980525418,0.9799947236003075,-0.1898216962981435,3561.971599999999,45.83801234601756
1640000000000.0,3107.98,3126.22,3107.97,3113.55,7463.2067,1640000000000.0,23279755.23,16040,4034.1656,12582120.05,0,0.17921608247157844,0.40693099516627695,-0.17921664980489735,-3869.5459999999994,-34.14480225973694
1640000000000.0,3113.54,3129.89,3105.0,3127.06,6731.9879,1640000000000.0,21009955.89,17260,3722.4834,11617149.42,0,0.4342324171200621,0.09050034217443628,-0.7054549640876716,-731.2187999999996,-9.797649045416359
1640000000000.0,3127.05,3127.74,3081.86,3084.02,8891.7138,1640000000000.0,27582193.98,19251,4022.3638,12474616.11,0,-1.3760573064070034,1.4176302358609802,-0.07003845630053808,2159.7258999999995,32.08154756190218
1640000000000.0,3084.02,3121.84,3083.0,3112.69,7589.974,1640000000000.0,23553785.21,18511,3760.5782,11670260.52,0,0.929630806544707,0.2939579591928554,-0.9538373561132029,-1301.7397999999994,-14.639920146777547
1640000000000.0,3112.69,3120.34,3092.32,3113.19,6971.2843,1640000000000.0,21649306.96,17206,3472.305,10786190.87,0,0.016063276458625816,0.22966796115881427,-0.6703734754383732,-618.6896999999999,-8.151407369774914
1640000000000.0,3113.39,3129.97,3112.56,3122.72,8894.6176,1640000000000.0,27772540.44,15454,4367.605,13635990.7,0,0.29967334641660465,0.23216939078751858,-0.32535738074498693,1923.3332999999993,27.589368288996607
1640000000000.0,3122.72,3131.17,3116.33,3125.14,5227.0382,1640000000000.0,16328397.56,11496,2839.6847,8871186.822,0,0.07749654147666371,0.1929513557792675,-0.28190737054979764,-3667.5793999999996,-41.23369395891736
1640000000000.0,3125.13,3136.65,3119.91,3124.04,5839.098,1640000000000.0,18257208.61,12729,2843.7352,8889184.254,0,-0.03487854905236407,0.403643999436631,-0.1322006120280185,612.0598,11.709495446197428
1640000000000.0,3124.04,3132.82,3112.9,3128.26,7061.9469,1640000000000.0,22052375.86,15435,3554.9159,11097277.62,0,0.13508149703589759,0.14576793489032067,-0.49100778068319534,1222.8489,20.94242809420222
1640000000000.0,3128.25,3147.73,3127.22,3144.79,7585.633,1640000000000.0,23826522.64,16126,3703.4167,11631974.86,0,0.5287301206744974,0.09348795945039429,-0.5587018529059227,523.6860999999999,7.415605178226417
1640000000000.0,3144.78,3153.8,3135.01,3138.91,8684.3392,1640000000000.0,27294707.22,18149,4809.7198,15120249.57,0,-0.18665852619262222,0.47436849097299155,-0.1242469519673911,1098.7062000000005,14.484041081344175
1640000000000.0,3138.79,3142.86,3122.67,3130.43,8361.5605,1640000000000.0,26178142.06,16936,4255.3466,13318279.63,0,-0.266344674221599,0.39707005107925397,-0.24788926760859575,-322.77870000000075,-3.7167905647904766
1640000000000.0,3130.23,3148.34,3116.68,3144.2,7959.1967,1640000000000.0,24927370.64,18810,4194.3424,13140098.14,0,0.4462930838947872,0.13167101329433012,-0.8752623878888106,-402.3637999999992,-4.8120658817214705
1640000000000.0,3144.21,3148.36,3134.2,3139.47,6481.5179,1640000000000.0,20369320.79,14988,3336.5368,10484856.37,0,-0.1507532893795337,0.28316881511848585,-0.16786272842231276,-1477.6788000000006,-18.565677614174312
1640000000000.0,3139.47,3155.0,3139.47,3151.86,8244.2695,1640000000000.0,25945227.42,16848,3897.357,12263605.79,0,0.3946526005982006,0.09962371425126346,-0.3931012164245977,1762.7516000000005,27.196586157696185
1640000000000.0,3151.86,3152.78,3127.59,3136.01,10545.363,1640000000000.0,33072867.11,23768,5117.0836,16046560.01,0,-0.5028776658861722,0.5347559478445535,-0.2684940417919609,2301.093499999999,27.911429872592098
1640000000000.0,3136.01,3183.38,3132.31,3181.79,19406.9685,1640000000000.0,61419464.62,33089,10742.7275,33992993.35,0,1.4598167735434435,0.04997187117943502,-1.5550994880240374,8861.6055,84.0331954433432
1640000000000.0,3181.81,3225.27,3181.79,3220.03,27340.9774,1640000000000.0,87626590.03,51215,15894.145,50939447.34,0,1.2012030888079508,0.1627314031235666,-1.1875665754666955,7934.008900000001,40.88226813992099
1640000000000.0,3220.04,3270.52,3217.63,3261.42,33401.1242,1640000000000.0,108502343.2,63943,19349.4871,62864528.65,0,1.2850772040098914,0.2790195681635579,-1.3426666911958585,6060.146799999999,22.165070075366064
1640000000000.0,3261.41,3273.37,3238.99,3245.83,13457.1995,1640000000000.0,43786047.96,30654,7175.6319,23348141.89,0,-0.47770749461122425,0.848473271859585,-0.21073192372983632,-19943.924699999996,-59.71033962982598
1640000000000.0,3245.83,3250.75,3225.39,3232.63,8864.2196,1640000000000.0,28711731.68,22370,4805.1154,15563395.35,0,-0.40667564228563474,0.5605343017914173,-0.22396624420364333,-4592.9799,-34.130280226580574
1640000000000.0,3232.63,3249.17,3207.56,3208.42,12706.6082,1640000000000.0,41005839.24,23969,6499.8281,20985472.97,0,-0.7489257972610548,1.270095561054974,-0.02680447073637888,3842.3886,43.347172942330985
1640000000000.0,3208.42,3246.58,3203.77,3215.28,12373.1521,1640000000000.0,39902205.56,25959,5876.9583,18963601.82,0,0.2138124061064364,0.9734766490010116,-0.35797815431316143,-333.45610000000124,-2.624273092799078
1640000000000.0,3215.28,3219.29,3184.0,3195.38,12053.8283,1640000000000.0,38574181.56,25574,5460.0458,17465855.58,0,-0.6189196586300443,0.7482678116530695,-0.3561391759352599,-319.3238000000001,-2.580779719017599
1640000000000.0,3195.38,3197.55,3080.08,3081.34,36416.7149,1640000000000.0,114062897.2,66072,14971.9242,46894825.42,0,-3.5689026031332727,3.7714111393095227,-0.04089130053808467,24362.886599999998,202.11741857978845
1640000000000.0,3081.34,3108.65,3025.0,3061.02,43191.6465,1640000000000.0,132684742.1,84443,20037.2904,61592111.47,0,-0.65945335470932,1.556017275287326,-1.1767319390268598,6774.9316000000035,18.60390652645059
1640000000000.0,3061.01,3061.56,2987.15,3001.48,38938.4282,1640000000000.0,117478582.1,75202,17201.2113,51925133.69,0,-1.944782931124047,2.0016791716086706,-0.4774311339739038,-4253.2183,-9.847316888000554
1640000000000.0,3001.48,3034.12,2972.7,3016.6,27154.1653,1640000000000.0,81615907.26,53319,13882.8793,41742679.83,0,0.5037514826019127,0.5807863157196838,-1.4552807796857419,-11784.262900000002,-30.263838179271964
1640000000000.0,3016.59,3019.62,2893.33,2900.31,44573.4026,1640000000000.0,131194313.0,83671,17919.1773,52779403.03,0,-3.8546835996937,4.113698190883042,-0.2406639290282769,17419.2373,64.14941172947783
1640000000000.0,2900.32,2954.97,2880.0,2907.66,52158.8336,1640000000000.0,152176685.7,78785,25321.4747,73914842.3,0,0.25307552270093264,1.6270815707476096,-0.9512804110521813,7585.430999999997,17.01784148738063
1640000000000.0,2907.66,2917.69,2810.02,2837.22,79516.4174,1640000000000.0,226803064.2,118983,37444.3627,106751534.1,0,-2.4225665999463506,2.836227010947345,-0.9586849098765629,27357.583800000008,52.45052834156937
1640000000000.0,2837.21,2881.63,2835.25,2863.05,23926.7565,1640000000000.0,68459996.37,43843,12463.4206,35663565.96,0,0.9107538744047902,0.6489582787586639,-0.9709924730619508,-55589.6609,-69.90966484362762
1640000000000.0,2863.05,2877.26,2849.29,2859.2,20864.081,1640000000000.0,59722559.02,37203,10577.7224,30277248.36,0,-0.13447197918305176,0.6316452154448937,-0.346600447677667,-3062.675500000001,-12.800211762927422
1640000000000.0,2859.21,2866.73,2833.19,2845.23,24353.6479,1640000000000.0,69431319.12,35944,12788.2067,36441249.3,0,-0.48894624739001397,0.7556506855333313,-0.4231643838986642,3489.5669000000016,16.72523654408743
1640000000000.0,2845.31,2897.07,2836.06,2882.65,30978.9086,1640000000000.0,88803486.95,45806,14837.9759,42534802.37,0,1.3123350355497343,0.5002341595407028,-1.6162211853676354,6625.260699999999,27.204387314805512
1640000000000.0,2882.66,2900.0,2877.38,2892.14,23488.3023,1640000000000.0,67851389.14,37759,12046.6723,34795712.75,0,0.32886292521490634,0.2717710760889904,-0.5103487383045,-7490.6062999999995,-24.17969721502713
1640000000000.0,2892.13,2893.75,2868.5,2868.97,17030.667,1640000000000.0,49048623.78,32250,8235.5138,23717424.7,0,-0.8007938785601031,0.8637246119687624,-0.016382185941289033,-6457.635299999998,-27.49298445464915
1640000000000.0,2868.97,2886.93,2862.49,2872.54,16147.8991,1640000000000.0,46396291.13,30330,7916.1055,22742966.16,0,0.12443490172431791,0.5009503784107401,-0.34986457977957425,-882.7679000000007,-5.183401800998168
1640000000000.0,2872.54,2877.76,2834.44,2848.17,23948.5042,1640000000000.0,68273280.96,39833,12330.3002,35153778.18,0,-0.8483780904704509,1.0389127053511604,-0.48206392174624474,7800.605099999999,48.30724450092705
1640000000000.0,2848.18,2854.68,2730.39,2777.89,76590.7525,1640000000000.0,213136964.8,119564,35476.2714,98721080.0,0,-2.4678917765028885,2.764328321135825,-1.709930918790881,52642.24830000001,219.81434773700818
1640000000000.0,2777.9,2815.0,2758.42,2797.49,32719.5297,1640000000000.0,91194327.99,63022,17405.8802,48519803.31,0,0.7052089708052733,0.6259182338453478,-1.3966091031603227,-43871.2228,-57.28005192271743
1640000000000.0,2796.97,2834.56,2766.0,2783.88,35681.7772,1640000000000.0,99767927.32,66456,18153.0771,50781602.08,0,-0.46800644983677664,1.8204807678491828,-0.6422690633216989,2962.2474999999977,9.053453784820134
1640000000000.0,2783.6,2853.72,2766.41,2830.9,43955.1967,1640000000000.0,123667577.4,73021,23695.0015,66678781.29,0,1.6992383963213171,0.8061040658447741,-2.2780741107068505,8273.419500000004,23.18668000651045
1640000000000.0,2830.46,2861.58,2792.05,2809.97,30486.0072,1640000000000.0,86167242.81,52336,15280.7724,43209608.38,0,-0.7239106011037159,1.8366744128940924,-0.6377292284259127,-13469.1895,-30.64299675856075
1640000000000.0,2809.96,2815.78,2766.24,2780.27,23035.3349,1640000000000.0,64214887.54,41162,10841.9379,30229880.83,0,-1.0565986704437094,1.27721408352427,-0.5046272484327134,-7450.672299999998,-24.43964619938815
1640000000000.0,2780.27,2807.13,2754.0,2765.93,29565.3331,1640000000000.0,82212549.57,47279,14448.2828,40178725.5,0,-0.5157772446560998,1.4895532424898776,-0.4313196646335893,6529.998199999998,28.347745879744068
1640000000000.0,2766.14,2790.29,2738.17,2741.92,16639.7927,1640000000000.0,46055520.38,33927,8280.7403,22931864.17,0,-0.8755883650140557,1.764092314874245,-0.1367654782050534,-12925.540399999998,-43.71856848790247
1640000000000.0,2741.91,2764.82,2700.36,2744.74,60114.7348,1640000000000.0,164065061.8,95286,29771.2786,81296249.02,0,0.10321272397707901,0.7315811333678375,-1.616910891377677,43474.9421,261.27093578515553
1640000000000.0,2744.74,2758.32,2558.25,2608.28,110835.9411,1640000000000.0,292202071.8,179655,48718.91712,128341162.5,0,-4.971691307737695,5.752449890349194,-1.91812228748448,50721.2063,84.37399993320773
1640000000000.0,2607.62,2648.57,2500.0,2545.63,85281.4489,1640000000000.0,219373360.4,158482,42285.6061,108979079.3,0,-2.3772635583405473,4.0437926957177615,-1.792483589524012,-25554.492199999993,-23.05614221017337
1640000000000.0,2545.62,2598.69,2403.0,2568.15,92974.26597,1640000000000.0,236288314.4,155300,42586.74504,108449156.9,0,0.8850496146321998,1.189182874832076,-6.430699141405295,7692.81706999999,9.020504657490628
1640000000000.0,2567.47,2626.0,2549.07,2591.58,48620.7722,1640000000000.0,125995354.3,102101,25378.1092,65766786.28,0,0.939056736787582,1.3281473078199428,-1.6403120876067792,-44353.493769999994,-47.705129271266884
1640000000000.0,2591.29,2617.28,2580.9,2607.56,29706.7581,1640000000000.0,77143126.14,55061,14815.5849,38476344.6,0,0.6278726039926052,0.3727622758440939,-1.0224117565846944,-18914.0141,-38.90109770819313
1640000000000.0,2607.56,2610.0,2581.4,2593.3,22538.0822,1640000000000.0,58491245.95,40301,10330.8828,26811544.6,0,-0.5468714046848304,0.6439671461072694,-0.4588747927351286,-7168.675899999998,-24.131464887109303
1640000000000.0,2593.3,2616.93,2540.0,2567.26,37178.5678,1640000000000.0,95710846.45,57630,17148.9155,44171097.79,0,-1.0041260170439195,1.9347475518646189,-1.0618324595093687,14640.485599999996,64.95887924306174
1640000000000.0,2567.69,2577.01,2546.0,2554.94,27153.6391,1640000000000.0,69619746.68,46654,12035.6049,30864915.1,0,-0.49655526952241114,0.8638167628202683,-0.3499103697151422,-10024.928699999997,-26.96426810717544
1640000000000.0,2554.94,2564.77,2477.93,2495.56,47522.8675,1640000000000.0,119699167.3,72614,20641.7604,51987559.32,0,-2.3241250283764043,2.7733254259565006,-0.706454663482349,20369.2284,75.01472758397234
1640000000000.0,2495.97,2534.05,2462.02,2507.12,52191.8475,1640000000000.0,130564981.1,105163,25573.1871,63991850.83,0,0.4467201128218725,1.0741408468681313,-1.7988767988767953,4668.980000000003,9.824701760683956
1640000000000.0,2507.12,2530.04,2423.66,2464.1,57650.3823,1640000000000.0,143005106.5,110811,26924.962,66836175.42,0,-1.7159130795494426,2.676027758613695,-1.6411671604236864,5458.534799999994,10.458596622777137
1640000000000.0,2464.03,2504.84,2462.74,2469.37,30089.3507,1640000000000.0,74750110.48,68139,15516.4979,38560697.05,0,0.2167181406070417,1.436398757577854,-0.26848953376772655,-27561.0316,-47.807196588182904
1640000000000.0,2469.37,2486.89,2371.58,2389.01,74282.60756,1640000000000.0,180125287.4,135035,34103.47701,82773144.89,0,-3.2542713323641124,4.097094612412659,-0.7295909184139158,44193.25686000001,146.8734147859163
1640000000000.0,2389.01,2469.0,2300.0,2450.13,150098.1631,1640000000000.0,358584934.0,253572,74892.0092,179021402.3,0,2.558381923893156,0.7701632158293596,-6.127429973103473,75815.55554,102.06367012461402
1640000000000.0,2450.13,2485.91,2385.52,2431.07,57161.3499,1640000000000.0,139124986.3,105778,29048.3061,70728403.97,0,-0.7779179063968013,2.255796830202326,-1.8736605692143864,-92936.8132,-61.917355469622
1640000000000.0,2431.07,2499.0,2422.45,2490.65,45852.4931,1640000000000.0,112708978.0,83452,23772.7872,58446693.43,0,2.450772705022888,0.3352538493967402,-2.738241021420122,-11308.856800000001,-19.784096806293235
1640000000000.0,2490.65,2521.84,2458.09,2467.04,43253.7833,1640000000000.0,107596415.0,74683,22439.4096,55817620.95,0,-0.9479453154798999,2.221285427070505,-0.3627829301511049,-2598.709799999997,-5.667543080661838
1640000000000.0,2467.26,2473.4,2415.66,2418.65,37298.8695,1640000000000.0,91359966.96,57087,17715.109,43407771.12,0,-1.970201762278808,2.263659479461683,-0.12362268207472087,-5954.913800000002,-13.767382517034068
1640000000000.0,2418.65,2431.34,2381.0,2387.0,42004.0032,1640000000000.0,100949640.8,70813,19562.9317,47009892.29,0,-1.308581233332648,1.85756179304567,-0.25136154168412234,4705.1336999999985,12.614681793505827
1640000000000.0,2387.0,2464.84,2361.73,2439.38,50046.4124,1640000000000.0,121083436.0,93657,26411.8561,63939397.16,0,2.1943862589023926,1.0437078273987666,-3.1831858914970237,8042.409200000002,19.146768372782148
1640000000000.0,2439.85,2451.1,2369.0,2379.98,34045.863,1640000000000.0,81838033.47,71265,15299.5105,36780693.08,0,-2.453839375371432,2.988260405549622,-0.46134841469256116,-16000.549400000004,-31.971421392035694
1640000000000.0,2379.98,2400.42,2321.71,2330.57,53141.8958,1640000000000.0,125235950.4,95326,22906.5902,54003976.7,0,-2.076067866116516,2.9971208760088692,-0.38016450911151034,19096.0328,56.08914304801145
1640000000000.0,2331.09,2374.9,2320.0,2337.35,32489.5476,1640000000000.0,76137372.11,65031,15143.2609,35505510.77,0,0.26854390006390844,1.60652020450511,-0.7422936231201963,-20652.348199999997,-38.8626485545892
1640000000000.0,2337.65,2457.48,2320.0,2429.67,60377.9185,1640000000000.0,145035893.8,120281,32141.4612,77235127.9,0,3.9364318867238457,1.144599883934853,-4.513781706980787,27888.370899999998,85.83797855036921
1640000000000.0,2429.9,2472.01,2410.0,2446.04,22241.9558,1640000000000.0,54264294.82,47861,12326.4756,30086868.57,0,0.6642248652207857,1.0617160798678784,-1.4734019067554072,-38135.962700000004,-63.16210238350632
1640000000000.0,2446.04,2446.89,2365.0,2379.37,14116.2185,1640000000000.0,33949664.24,36632,6666.1145,16027597.97,0,-2.725629997874118,2.8377259526681424,-0.6039413794407718,-8125.737299999999,-36.53337581041322
1640000000000.0,2379.37,2414.15,2368.3,2412.18,12294.2003,1640000000000.0,29408503.75,25566,6492.6601,15532594.63,0,1.3789364411587919,0.0816688638493087,-1.8191013937599871,-1822.0182000000004,-12.9072683311044
1640000000000.0,2412.18,2450.0,2398.03,2448.0,22287.4563,1640000000000.0,54151531.21,43289,11733.7001,28512836.3,0,1.4849638086710015,0.08169934640522876,-2.041258169934632,9993.256000000001,81.2843109445679
1640000000000.0,2448.01,2463.87,2433.43,2444.86,16601.8404,1640000000000.0,40630263.43,31083,8186.8039,20035362.69,0,-0.12867594495120896,0.777549634743902,-0.4675114321474559,-5685.615900000001,-25.510384960350997
1640000000000.0,2444.86,2448.68,2388.37,2395.36,19852.6507,1640000000000.0,48021294.76,34466,8718.5255,21071055.72,0,-2.0246558085125526,2.225970209070858,-0.29181417406987825,3250.8102999999974,19.58102367976021
1640000000000.0,2395.37,2420.4,2385.9,2416.68,11201.3857,1640000000000.0,26921527.0,25467,5587.7074,13430736.0,0,0.8896329168353928,0.1539301852127818,-1.273648145389532,-8651.264999999998,-43.577379820620116
1640000000000.0,2416.68,2444.81,2407.08,2432.51,19869.1255,1640000000000.0,48273694.96,40832,9856.0026,23957327.39,0,0.6550308687952225,0.5056505420327039,-1.0454222182026092,8667.739799999998,77.3809601074624
1640000000000.0,2432.51,2484.51,2411.09,2467.83,39116.0787,1640000000000.0,95443596.43,57496,19154.9655,46790120.66,0,1.4519981418370205,0.67589744836558,-2.2991859244761508,19246.9532,96.86864779227452
1640000000000.0,2467.84,2480.0,2450.15,2462.94,18191.547,1640000000000.0,44807532.52,32791,9052.1631,22299092.42,0,-0.19855420124481696,0.6926681120936745,-0.5192980746587397,-20924.5317,-53.49342877766529
1640000000000.0,2462.95,2502.32,2458.36,2487.83,29531.9789,1640000000000.0,73468883.18,46516,16779.4385,41747413.79,0,1.0101707302218927,0.5824352950161481,-1.1845664695738776,11340.4319,62.339018776138175
